date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2018-12-25,4,-0,0.0,6.9,2,2,77,09:05 PM,10:50 AM,08:16 AM,05:25 PM,-2,-0,2,-0,13,50,76,0.0,1026,4,10,195,7
2018-12-26,4,1,0.0,6.9,2,2,69,10:18 PM,11:32 AM,08:17 AM,05:26 PM,-1,1,3,1,18,34,77,0.0,1030,4,10,169,10
2018-12-27,8,3,0.0,3.4,2,2,62,11:30 PM,12:08 PM,08:17 AM,05:27 PM,2,0,5,0,52,92,83,6.2,1013,8,9,150,28
2018-12-28,9,-1,0.2,3.4,1,1,55,No moonrise,12:40 PM,08:17 AM,05:27 PM,-0,-2,3,-2,40,91,79,0.2,1010,9,9,236,26
2018-12-29,-1,-3,0.7,3.4,1,1,48,12:40 AM,01:11 PM,08:18 AM,05:28 PM,-5,-5,-2,-5,15,100,80,0.8,1025,-1,8,244,11
2018-12-30,1,-5,0.0,8.7,2,2,40,01:48 AM,01:40 PM,08:18 AM,05:29 PM,-7,-8,-2,-8,28,16,69,0.0,1020,1,10,212,20
2018-12-31,2,-1,0.0,3.4,1,1,36,02:53 AM,02:09 PM,08:18 AM,05:30 PM,-0,-3,1,-3,29,92,91,21.2,1010,2,7,177,14
2019-01-01,0,-2,0.9,3.4,1,1,26,03:58 AM,02:41 PM,08:18 AM,05:31 PM,-6,-5,-0,-5,24,100,74,2.7,1020,0,9,353,19
2019-01-02,-3,-6,0.3,3.4,1,1,19,05:01 AM,03:16 PM,08:18 AM,05:31 PM,-11,-8,-5,-8,17,92,64,0.3,1025,-3,9,206,12
2019-01-03,2,-6,0.0,8.7,2,2,11,06:02 AM,03:54 PM,08:18 AM,05:32 PM,-9,-7,-3,-7,29,3,63,0.0,1017,2,10,226,14
2019-01-04,6,-2,0.0,8.7,2,2,4,07:00 AM,04:37 PM,08:18 AM,05:33 PM,-4,-3,2,-3,26,3,68,0.0,1009,6,10,232,16
2019-01-05,9,-2,0.0,8.7,2,2,0,07:54 AM,05:26 PM,08:18 AM,05:34 PM,-2,-2,2,-2,26,20,72,0.0,1015,9,10,251,16
2019-01-06,4,-1,0.0,6.9,1,1,0,08:42 AM,06:18 PM,08:18 AM,05:35 PM,-2,-2,2,-2,29,48,79,0.1,1024,4,10,85,11
2019-01-07,9,1,0.0,3.4,1,1,3,09:25 AM,07:14 PM,08:18 AM,05:36 PM,3,-0,3,-0,52,85,85,24.8,1010,9,5,188,22
2019-01-08,6,0,0.0,5.2,1,1,10,10:02 AM,08:10 PM,08:18 AM,05:37 PM,-2,-1,3,-1,33,59,71,0.2,1016,6,8,279,21
2019-01-09,-1,-4,0.0,8.7,2,2,18,10:35 AM,09:09 PM,08:18 AM,05:38 PM,-9,-8,-2,-8,32,21,62,0.0,1026,-1,10,315,23
2019-01-10,-2,-5,0.0,7.0,1,1,25,11:04 AM,10:07 PM,08:17 AM,05:39 PM,-9,-7,-3,-7,15,27,66,0.0,1031,-2,10,324,11
2019-01-11,0,-1,0.0,8.7,2,2,32,11:32 AM,11:06 PM,08:17 AM,05:40 PM,-5,-4,-1,-4,12,20,73,0.0,1026,0,10,162,11
2019-01-12,0,-1,6.5,3.5,1,1,39,11:57 AM,No moonset,08:17 AM,05:41 PM,-2,-4,0,-4,25,84,84,8.2,1023,0,5,88,14
2019-01-13,0,-3,0.8,7.0,2,2,47,12:23 PM,12:05 AM,08:16 AM,05:43 PM,-4,-5,-0,-5,26,59,77,1.9,1030,0,8,51,15
2019-01-14,2,-6,0.0,8.7,1,1,54,12:50 PM,01:06 AM,08:16 AM,05:44 PM,-4,-5,-1,-5,17,33,78,0.1,1028,2,9,245,11
2019-01-15,3,0,0.7,3.5,1,1,61,01:20 PM,02:08 AM,08:16 AM,05:45 PM,-1,-3,1,-3,25,95,81,0.6,1022,3,8,233,13
2019-01-16,0,-1,0.0,5.2,1,1,69,01:54 PM,03:14 AM,08:15 AM,05:46 PM,-3,-4,0,-4,22,68,80,0.1,1021,0,9,142,15
2019-01-17,1,-1,0.1,3.5,1,1,76,02:33 PM,04:22 AM,08:15 AM,05:47 PM,-3,-4,-0,-4,12,100,80,0.1,1020,1,10,169,13
2019-01-18,-1,-3,0.4,5.2,1,1,83,03:22 PM,05:31 AM,08:14 AM,05:48 PM,-4,-6,-1,-6,20,82,82,0.9,1019,-1,8,35,14
2019-01-19,-4,-5,3.4,3.5,1,1,90,04:19 PM,06:38 AM,08:14 AM,05:49 PM,-6,-11,-4,-11,43,99,82,13.2,1023,-4,0,40,29
2019-01-20,-9,-11,0.0,8.7,1,1,98,05:26 PM,07:41 AM,08:13 AM,05:51 PM,-12,-17,-9,-17,36,66,79,1.7,1028,-9,6,336,30
2019-01-21,-11,-13,0.2,7.0,1,1,100,06:39 PM,08:36 AM,08:12 AM,05:52 PM,-14,-18,-11,-18,22,64,75,0.5,1030,-11,9,159,21
2019-01-22,-1,-7,0.3,3.5,1,1,88,07:55 PM,09:24 AM,08:12 AM,05:53 PM,-6,-10,-4,-10,33,67,80,5.6,1016,-1,8,182,25
2019-01-23,0,-6,0.1,3.5,1,1,81,09:11 PM,10:04 AM,08:11 AM,05:54 PM,-5,-8,-2,-8,21,100,83,5.7,1011,0,8,321,19
2019-01-24,-6,-10,0.3,3.5,1,1,73,10:24 PM,10:40 AM,08:10 AM,05:56 PM,-12,-15,-8,-15,27,83,77,0.7,1018,-6,7,266,20
2019-01-25,-15,-20,0.3,8.7,1,1,66,11:36 PM,11:12 AM,08:09 AM,05:57 PM,-20,-25,-16,-25,25,67,71,0.5,1025,-15,7,248,20
2019-01-26,-10,-19,0.1,5.3,1,1,59,No moonrise,11:42 AM,08:09 AM,05:58 PM,-16,-20,-13,-20,17,64,78,0.8,1022,-10,8,235,14
2019-01-27,-13,-13,0.3,8.7,2,2,51,12:44 AM,12:12 PM,08:08 AM,05:59 PM,-16,-18,-12,-18,20,47,71,0.0,1018,-13,10,267,14
2019-01-28,-2,-6,14.4,5.0,1,1,44,01:51 AM,12:43 PM,08:07 AM,06:01 PM,-8,-14,-5,-14,34,100,82,19.7,1005,-2,3,213,28
2019-01-29,-16,-17,0.0,6.6,1,1,37,02:55 AM,01:18 PM,08:06 AM,06:02 PM,-20,-27,-16,-27,35,90,71,0.1,1017,-16,8,267,29
2019-01-30,-25,-28,0.0,5.0,1,1,30,03:57 AM,01:55 PM,08:05 AM,06:03 PM,-30,-40,-25,-40,32,93,65,0.0,1026,-25,9,260,30
2019-01-31,-17,-27,0.3,6.7,1,1,26,04:55 AM,02:36 PM,08:04 AM,06:04 PM,-26,-31,-22,-31,18,67,68,0.5,1031,-17,9,244,16
2019-02-01,-8,-14,1.5,5.0,1,1,8,05:50 AM,03:22 PM,08:03 AM,06:06 PM,-14,-15,-11,-15,13,90,74,1.6,1025,-8,7,156,7
2019-02-02,3,-2,0.0,5.0,1,1,1,06:39 AM,04:13 PM,08:02 AM,06:07 PM,-1,-4,1,-4,32,68,88,0.7,1019,3,7,224,16
2019-02-03,6,3,0.0,5.0,1,1,0,07:24 AM,05:07 PM,08:01 AM,06:08 PM,3,1,5,1,35,95,89,1.0,1011,6,7,207,19
2019-02-04,9,6,0.0,5.0,2,2,0,08:02 AM,06:04 PM,08:00 AM,06:09 PM,5,4,7,4,33,86,90,3.7,1007,9,7,224,23
2019-02-05,-1,-3,0.0,8.4,1,1,0,08:36 AM,07:02 PM,07:59 AM,06:11 PM,-5,-7,-2,-7,20,48,78,5.5,1021,-1,10,44,15
2019-02-06,0,0,0.0,5.3,1,1,7,09:07 AM,08:00 PM,07:58 AM,06:12 PM,-0,-3,0,-3,19,100,97,13.0,1015,0,7,41,12
2019-02-07,8,5,0.0,5.3,2,2,14,09:35 AM,08:58 PM,07:57 AM,06:13 PM,4,1,5,1,29,97,95,21.8,1007,8,6,186,16
2019-02-08,-9,-15,0.0,10.0,1,1,22,10:01 AM,09:57 PM,07:56 AM,06:14 PM,-17,-19,-10,-19,36,54,57,0.1,1032,-9,10,274,28
2019-02-09,-6,-13,0.0,10.6,2,2,29,10:26 AM,10:57 PM,07:54 AM,06:16 PM,-15,-13,-9,-13,13,6,58,0.0,1042,-6,20,180,9
2019-02-10,-2,-5,1.2,5.3,1,1,37,10:53 AM,11:58 PM,07:53 AM,06:17 PM,-8,-8,-3,-8,15,83,68,1.9,1031,-2,11,123,11
2019-02-11,0,-2,1.3,5.3,1,1,44,11:21 AM,No moonset,07:52 AM,06:18 PM,-3,-5,-0,-5,24,100,82,1.9,1021,0,11,72,18
2019-02-12,2,0,4.9,5.3,1,1,52,11:51 AM,01:00 AM,07:51 AM,06:19 PM,-1,-5,1,-5,30,100,86,22.6,1001,2,3,194,24
2019-02-13,-3,-7,0.0,8.5,1,1,60,12:27 PM,02:05 AM,07:49 AM,06:21 PM,-8,-11,-4,-11,34,69,72,2.0,1014,-3,10,262,24
2019-02-14,6,1,0.0,6.9,1,1,67,01:09 PM,03:11 AM,07:48 AM,06:22 PM,0,-1,3,-1,30,75,79,0.3,1004,6,12,190,17
2019-02-15,-5,-9,0.0,10.8,1,1,75,02:00 PM,04:17 AM,07:47 AM,06:23 PM,-9,-12,-5,-12,25,58,74,0.2,1013,-5,10,293,21
2019-02-16,-3,-7,0.0,7.0,1,1,82,03:01 PM,05:21 AM,07:45 AM,06:25 PM,-8,-10,-5,-10,19,77,75,0.0,1018,-3,15,158,16
2019-02-17,-3,-4,4.1,5.4,1,1,90,04:10 PM,06:19 AM,07:44 AM,06:26 PM,-6,-8,-3,-8,25,89,78,5.3,1015,-3,9,85,19
2019-02-18,-3,-4,3.1,5.4,1,1,97,05:25 PM,07:10 AM,07:43 AM,06:27 PM,-7,-8,-3,-8,17,92,77,3.4,1025,-3,6,352,12
2019-02-19,-3,-9,0.1,7.0,1,1,100,06:42 PM,07:55 AM,07:41 AM,06:28 PM,-8,-8,-5,-8,9,81,75,0.1,1033,-3,10,186,10
2019-02-20,2,-4,2.1,5.5,1,1,88,07:59 PM,08:33 AM,07:40 AM,06:30 PM,-2,-5,0,-5,32,90,86,11.5,1015,2,5,134,16
2019-02-21,0,-5,0.1,10.9,1,1,80,09:14 PM,09:08 AM,07:38 AM,06:31 PM,-5,-6,-2,-6,23,39,81,0.1,1023,0,10,269,12
2019-02-22,2,-7,0.0,11.0,2,2,73,10:26 PM,09:40 AM,07:37 AM,06:32 PM,-4,-4,-1,-4,14,14,83,0.0,1026,2,11,68,9
2019-02-23,4,-4,0.0,5.5,1,1,65,11:36 PM,10:11 AM,07:35 AM,06:33 PM,1,-2,2,-2,28,78,85,6.3,1012,4,13,104,16
2019-02-24,2,-6,0.0,5.5,1,1,57,No moonrise,10:43 AM,07:34 AM,06:34 PM,-4,-6,1,-6,51,87,72,6.6,1002,2,4,274,35
2019-02-25,-6,-10,0.0,11.0,2,2,50,12:43 AM,11:17 AM,07:32 AM,06:36 PM,-14,-14,-7,-14,23,28,59,0.0,1030,-6,10,296,17
2019-02-26,-5,-10,0.1,5.5,1,1,42,01:48 AM,11:53 AM,07:31 AM,06:37 PM,-12,-12,-6,-12,20,93,64,0.2,1032,-5,9,51,14
2019-02-27,-4,-6,0.2,5.5,1,1,35,02:49 AM,12:34 PM,07:29 AM,06:38 PM,-9,-9,-4,-9,18,92,67,0.4,1028,-4,9,298,14
2019-02-28,-3,-9,0.0,5.6,1,1,27,03:46 AM,01:19 PM,07:28 AM,06:39 PM,-11,-10,-5,-10,10,77,62,0.0,1027,-3,10,236,14
2019-03-01,-3,-10,0.0,10.1,1,1,26,04:37 AM,02:08 PM,07:26 AM,06:41 PM,-9,-8,-4,-8,10,60,64,0.0,1021,-3,10,59,15
2019-03-02,-3,-9,0.0,5.6,1,1,19,05:23 AM,03:01 PM,07:24 AM,06:42 PM,-9,-11,-4,-11,13,84,67,0.0,1021,-3,10,346,21
2019-03-03,-7,-11,0.0,8.6,1,1,12,06:03 AM,03:57 PM,07:23 AM,06:43 PM,-14,-15,-8,-15,22,63,64,0.0,1027,-7,10,328,16
2019-03-04,-11,-16,0.0,11.2,2,2,4,06:38 AM,04:55 PM,07:21 AM,06:44 PM,-17,-20,-11,-20,26,48,62,0.0,1025,-11,10,276,21
2019-03-05,-7,-12,0.1,8.6,1,1,0,07:10 AM,05:53 PM,07:20 AM,06:45 PM,-16,-18,-10,-18,30,83,61,0.2,1022,-7,9,286,24
2019-03-06,-2,-11,0.1,11.3,2,2,0,07:39 AM,06:52 PM,07:18 AM,06:46 PM,-13,-13,-7,-13,25,34,61,0.1,1027,-2,9,253,19
2019-03-07,-3,-7,0.0,5.7,1,1,3,08:05 AM,07:51 PM,07:16 AM,06:48 PM,-10,-9,-5,-9,14,59,67,0.0,1028,-3,10,47,10
2019-03-08,2,-4,0.0,10.1,2,2,10,08:30 AM,08:51 PM,07:15 AM,06:49 PM,-5,-4,-1,-4,12,46,78,0.0,1023,2,10,85,8
2019-03-09,3,-5,0.0,7.2,1,1,17,08:56 AM,09:52 PM,07:13 AM,06:50 PM,-1,-3,1,-3,34,56,84,29.9,1009,3,9,108,20
2019-03-10,3,-0,0.0,7.2,1,1,24,09:24 AM,10:53 PM,07:11 AM,06:51 PM,-2,-3,2,-3,41,73,74,3.4,1011,3,8,262,27
2019-03-11,3,-2,0.0,11.4,2,2,32,09:53 AM,11:57 PM,07:10 AM,06:52 PM,-7,-4,0,-4,19,33,60,0.0,1029,3,10,288,13
2019-03-12,8,1,0.0,11.5,2,2,39,10:26 AM,No moonset,07:08 AM,06:54 PM,-3,1,4,1,20,11,61,0.0,1026,8,10,184,12
2019-03-13,10,4,0.0,5.7,2,2,46,11:05 AM,01:01 AM,07:06 AM,06:55 PM,4,3,7,3,43,88,81,4.1,1012,10,7,170,21
2019-03-14,15,5,0.0,5.8,3,3,54,11:51 AM,02:05 AM,07:05 AM,06:56 PM,6,8,11,8,63,89,74,13.0,998,15,9,201,32
2019-03-15,3,2,2.5,5.8,1,1,61,12:45 PM,03:08 AM,07:03 AM,06:57 PM,-2,-2,3,-2,39,86,72,3.9,1012,3,5,288,24
2019-03-16,4,-2,0.0,11.6,2,2,68,01:48 PM,04:06 AM,07:01 AM,06:58 PM,-6,-2,1,-2,16,3,58,0.0,1026,4,11,294,11
2019-03-17,5,1,0.0,8.8,1,1,75,02:58 PM,04:59 AM,06:59 AM,06:59 PM,-5,1,3,1,10,43,57,0.2,1025,5,19,187,7
2019-03-18,5,-0,0.0,10.3,1,1,83,04:13 PM,05:45 AM,06:58 AM,07:00 PM,-4,1,3,1,10,47,63,0.0,1029,5,20,283,7
2019-03-19,8,1,0.0,11.6,1,1,90,05:30 PM,06:25 AM,06:56 AM,07:02 PM,-3,2,4,2,16,36,59,0.0,1028,8,10,217,10
2019-03-20,6,4,0.0,6.2,1,1,97,06:45 PM,07:01 AM,06:54 AM,07:03 PM,1,1,5,1,25,94,76,9.2,1017,6,8,208,14
2019-03-21,6,1,0.0,8.9,1,1,100,08:00 PM,07:34 AM,06:52 AM,07:04 PM,1,1,4,1,24,57,76,1.0,1015,6,9,328,15
2019-03-22,4,-2,0.1,10.3,1,1,88,09:13 PM,08:06 AM,06:51 AM,07:05 PM,-2,-1,3,-1,30,29,70,0.2,1020,4,9,7,19
2019-03-23,10,3,0.0,11.6,3,3,81,10:24 PM,08:38 AM,06:49 AM,07:06 PM,-1,5,6,5,10,3,61,0.0,1026,10,10,188,7
2019-03-24,7,3,0.0,7.6,2,2,74,11:33 PM,09:12 AM,06:47 AM,07:07 PM,1,3,5,3,18,80,74,7.5,1021,7,9,137,10
2019-03-25,3,1,0.0,11.6,2,2,66,No moonrise,09:48 AM,06:46 AM,07:08 PM,-4,-3,2,-3,34,32,67,0.9,1025,3,10,34,24
2019-03-26,5,1,0.0,10.3,2,2,59,12:37 AM,10:28 AM,06:44 AM,07:09 PM,-7,0,3,0,14,16,49,0.0,1031,5,10,80,10
2019-03-27,11,1,0.0,11.6,3,3,52,01:38 AM,11:13 AM,06:42 AM,07:11 PM,-5,3,6,3,32,23,45,0.1,1025,11,11,192,17
2019-03-28,13,6,0.0,7.7,3,3,45,02:32 AM,12:01 PM,06:40 AM,07:12 PM,4,7,9,7,34,74,74,1.5,1017,13,15,239,17
2019-03-29,5,4,0.0,6.4,1,1,37,03:21 AM,12:54 PM,06:39 AM,07:13 PM,1,2,5,2,25,53,75,2.2,1018,5,17,48,15
2019-03-30,4,1,0.0,11.6,1,1,30,04:03 AM,01:50 PM,06:37 AM,07:14 PM,-3,-2,3,-2,30,54,69,12.0,1018,4,16,128,21
2019-03-31,3,-2,0.0,11.6,2,2,26,04:40 AM,02:47 PM,06:35 AM,07:15 PM,-10,-5,0,-5,23,32,47,0.0,1026,3,10,343,18
2019-04-01,7,0,0.0,10.3,1,1,9,05:12 AM,03:45 PM,06:34 AM,07:16 PM,-6,-0,4,-0,26,24,50,0.0,1025,7,10,203,17
2019-04-02,9,4,0.0,7.7,2,2,1,05:42 AM,04:44 PM,06:32 AM,07:17 PM,-1,2,6,2,37,43,61,0.5,1017,9,9,231,21
2019-04-03,11,4,0.0,10.3,3,3,0,06:08 AM,05:43 PM,06:30 AM,07:18 PM,-2,5,7,5,20,35,55,1.2,1024,11,10,227,11
2019-04-04,6,3,0.0,6.5,1,1,0,06:34 AM,06:43 PM,06:28 AM,07:19 PM,3,2,5,2,29,98,84,16.7,1026,6,9,88,17
2019-04-05,10,4,0.0,9.0,2,2,0,07:00 AM,07:45 PM,06:27 AM,07:21 PM,4,5,7,5,16,71,82,2.2,1019,10,8,68,9
2019-04-06,15,7,0.0,9.0,3,3,6,07:27 AM,08:47 PM,06:25 AM,07:22 PM,7,10,10,10,17,42,79,0.0,1020,15,9,143,8
2019-04-07,15,10,0.0,7.8,3,3,14,07:55 AM,09:51 PM,06:23 AM,07:23 PM,9,11,12,11,35,63,82,3.2,1012,15,10,187,17
2019-04-08,17,9,0.0,11.6,4,4,21,08:27 AM,10:55 PM,06:22 AM,07:24 PM,7,13,14,13,23,19,67,0.6,1010,17,9,201,11
2019-04-09,15,9,0.0,11.6,4,4,29,09:04 AM,12:00 AM,06:20 AM,07:25 PM,2,11,12,11,30,9,55,0.0,1012,15,10,326,15
2019-04-10,4,-3,0.0,7.8,1,1,36,09:47 AM,No moonset,06:19 AM,07:26 PM,-0,-0,3,-0,31,59,75,1.0,1016,4,6,54,20
2019-04-11,11,3,0.0,6.6,2,2,44,10:38 AM,01:02 AM,06:17 AM,07:27 PM,4,2,6,2,48,85,79,11.8,1007,11,8,98,28
2019-04-12,9,6,0.0,10.3,3,3,52,11:37 AM,02:01 AM,06:15 AM,07:28 PM,0,4,8,4,43,57,58,12.7,1007,9,9,226,28
2019-04-13,9,3,0.0,10.3,2,2,59,12:43 PM,02:54 AM,06:14 AM,07:29 PM,-4,2,6,2,29,28,51,0.0,1019,9,10,252,18
2019-04-14,2,-6,1.0,6.6,1,1,67,01:54 PM,03:41 AM,06:12 AM,07:31 PM,-1,-4,1,-4,38,97,85,22.8,1009,2,4,22,27
2019-04-15,9,-0,0.7,11.6,2,2,74,03:07 PM,04:21 AM,06:11 AM,07:32 PM,-0,1,4,1,21,41,75,0.5,1016,9,9,241,13
2019-04-16,13,7,0.0,6.6,3,3,82,04:21 PM,04:57 AM,06:09 AM,07:33 PM,6,7,9,7,29,78,82,1.0,1014,13,9,231,14
2019-04-17,18,7,0.0,9.1,3,3,89,05:35 PM,05:31 AM,06:07 AM,07:34 PM,9,11,12,11,39,71,83,1.7,1009,18,10,150,19
2019-04-18,11,6,0.0,6.6,2,2,97,06:48 PM,06:02 AM,06:06 AM,07:35 PM,7,8,10,8,32,93,81,5.7,1004,11,10,305,17
2019-04-19,7,5,0.0,10.4,2,2,100,08:01 PM,06:33 AM,06:04 AM,07:36 PM,-0,1,6,1,48,58,68,0.1,1010,7,10,9,33
2019-04-20,12,5,0.0,11.6,3,3,88,09:11 PM,07:06 AM,06:03 AM,07:37 PM,-3,5,8,5,40,1,46,0.0,1010,12,10,5,24
2019-04-21,18,8,0.0,11.6,4,4,81,10:19 PM,07:41 AM,06:01 AM,07:38 PM,1,13,13,13,24,16,43,0.0,1015,18,10,177,12
2019-04-22,20,12,0.0,13.3,5,5,73,11:24 PM,08:20 AM,06:00 AM,07:39 PM,8,15,16,15,47,44,59,4.7,1015,20,10,181,23
2019-04-23,11,9,0.0,11.0,2,2,65,No moonrise,09:03 AM,05:58 AM,07:40 PM,7,9,11,9,28,60,75,5.0,1015,11,9,18,15
2019-04-24,9,5,0.0,11.0,2,2,58,12:22 AM,09:51 AM,05:57 AM,07:42 PM,1,7,8,7,15,54,60,0.8,1016,9,8,147,8
2019-04-25,14,9,0.0,13.9,4,4,50,01:15 AM,10:43 AM,05:56 AM,07:43 PM,4,11,12,11,15,19,59,0.0,1008,14,10,66,8
2019-04-26,13,9,0.0,13.3,4,4,43,02:00 AM,11:39 AM,05:54 AM,07:44 PM,2,8,11,8,44,36,57,3.7,1009,13,10,321,25
2019-04-27,6,-3,11.6,11.0,1,1,35,02:40 AM,12:36 PM,05:53 AM,07:45 PM,-0,0,4,0,31,66,76,36.2,1014,6,6,67,20
2019-04-28,7,2,2.1,14.0,2,2,28,03:14 AM,01:35 PM,05:51 AM,07:46 PM,-1,1,5,1,27,31,68,2.2,1021,7,10,66,16
2019-04-29,9,3,0.0,8.7,2,2,20,03:44 AM,02:33 PM,05:50 AM,07:47 PM,4,4,7,4,29,84,82,36.9,1018,9,8,121,17
2019-04-30,7,2,0.0,8.7,2,2,13,04:11 AM,03:33 PM,05:49 AM,07:48 PM,5,4,6,4,28,77,88,13.6,1023,7,9,66,16
2019-05-01,12,6,0.0,11.1,3,3,12,04:37 AM,04:32 PM,05:47 AM,07:49 PM,7,7,9,7,20,82,87,37.3,1015,12,7,240,12
2019-05-02,8,6,0.0,8.8,2,2,5,05:03 AM,05:33 PM,05:46 AM,07:50 PM,5,4,7,4,21,97,87,9.1,1019,8,9,26,13
2019-05-03,9,6,0.0,14.1,3,3,0,05:29 AM,06:35 PM,05:45 AM,07:51 PM,4,5,7,5,23,32,78,0.4,1019,9,9,25,15
2019-05-04,13,6,0.0,14.1,3,3,0,05:56 AM,07:40 PM,05:44 AM,07:52 PM,3,8,9,8,14,24,65,0.4,1016,13,9,51,9
2019-05-05,17,9,0.0,14.1,4,4,2,06:27 AM,08:45 PM,05:42 AM,07:53 PM,4,13,13,13,15,20,52,0.2,1012,17,10,221,7
2019-05-06,17,8,0.0,12.2,3,3,9,07:03 AM,09:52 PM,05:41 AM,07:55 PM,7,11,12,11,24,56,69,6.7,1015,17,10,191,13
2019-05-07,9,6,0.0,8.9,2,2,17,07:45 AM,10:57 PM,05:40 AM,07:56 PM,4,4,7,4,32,84,77,10.2,1023,9,9,47,19
2019-05-08,15,6,0.0,10.0,2,2,24,08:33 AM,11:58 PM,05:39 AM,07:57 PM,6,7,10,7,40,66,75,2.1,1017,15,9,102,21
2019-05-09,16,9,0.0,10.0,3,3,31,09:31 AM,No moonset,05:37 AM,07:58 PM,11,13,14,13,36,76,83,21.7,1007,16,8,240,18
2019-05-10,11,6,0.0,13.4,3,3,39,10:34 AM,12:53 AM,05:36 AM,07:59 PM,2,6,8,6,19,42,64,0.0,1019,11,10,154,12
2019-05-11,8,1,0.0,9.2,2,2,46,11:43 AM,01:41 AM,05:35 AM,08:00 PM,1,4,7,4,21,68,69,3.5,1019,8,10,70,12
2019-05-12,7,5,0.0,11.3,2,2,53,12:54 PM,02:22 AM,05:34 AM,08:01 PM,1,3,6,3,26,75,74,2.3,1012,7,9,27,16
2019-05-13,10,6,0.0,13.4,3,3,60,02:06 PM,02:59 AM,05:33 AM,08:02 PM,3,6,8,6,20,45,69,0.9,1013,10,10,141,12
2019-05-14,16,8,0.0,14.5,4,4,68,03:18 PM,03:32 AM,05:32 AM,08:03 PM,2,11,12,11,14,9,52,0.0,1017,16,10,153,7
2019-05-15,19,10,0.0,14.5,5,5,75,04:30 PM,04:02 AM,05:31 AM,08:04 PM,6,14,14,14,13,22,59,0.0,1015,19,10,140,6
2019-05-16,21,13,0.0,14.5,4,4,82,05:41 PM,04:32 AM,05:30 AM,08:05 PM,12,16,17,16,36,44,77,12.5,1009,21,9,206,17
2019-05-17,9,7,0.0,9.2,2,2,89,06:51 PM,05:03 AM,05:29 AM,08:06 PM,6,7,9,7,28,87,80,23.2,1011,9,9,30,16
2019-05-18,23,7,0.0,12.4,5,5,97,08:01 PM,05:36 AM,05:28 AM,08:07 PM,10,15,16,15,28,55,74,2.6,1009,23,10,201,13
2019-05-19,21,14,0.0,11.4,4,4,100,09:07 PM,06:13 AM,05:27 AM,08:08 PM,12,17,17,17,51,63,73,25.8,1004,21,8,229,24
2019-05-20,9,6,0.0,12.4,2,2,89,10:09 PM,06:54 AM,05:26 AM,08:09 PM,3,6,8,6,24,43,67,0.0,1018,9,10,228,14
2019-05-21,7,5,0.0,9.3,2,2,81,11:06 PM,07:41 AM,05:26 AM,08:10 PM,3,3,6,3,39,83,77,23.0,1019,7,8,92,22
2019-05-22,22,9,0.0,13.5,5,5,74,11:55 PM,08:31 AM,05:25 AM,08:10 PM,10,14,16,14,49,32,73,26.2,1011,22,9,184,24
2019-05-23,19,15,0.0,14.5,5,5,67,No moonrise,09:27 AM,05:24 AM,08:11 PM,10,17,17,17,38,21,64,1.0,1016,19,10,273,18
2019-05-24,14,7,0.0,9.3,3,3,60,12:37 AM,10:23 AM,05:23 AM,08:12 PM,10,10,12,10,28,72,81,3.6,1018,14,9,77,14
2019-05-25,22,17,0.0,12.4,4,4,52,01:14 AM,11:22 AM,05:22 AM,08:13 PM,16,19,19,19,39,51,84,1.2,1013,22,10,228,19
2019-05-26,13,10,0.0,9.3,3,3,45,01:46 AM,12:21 PM,05:22 AM,08:14 PM,11,13,14,13,23,68,83,23.3,1016,13,8,36,11
2019-05-27,17,11,0.0,11.4,3,3,38,02:14 AM,01:20 PM,05:21 AM,08:15 PM,10,13,14,13,25,53,75,11.9,1013,17,9,146,12
2019-05-28,14,9,0.0,12.4,3,3,31,02:40 AM,02:19 PM,05:20 AM,08:16 PM,10,12,13,12,30,53,82,7.5,1008,14,10,138,15
2019-05-29,16,9,0.0,12.4,3,3,23,03:05 AM,03:20 PM,05:20 AM,08:17 PM,9,11,12,11,17,65,80,47.0,1007,16,8,52,9
2019-05-30,22,14,0.0,9.4,4,4,16,03:31 AM,04:21 PM,05:19 AM,08:17 PM,12,16,17,16,15,80,76,20.0,1007,22,9,129,7
2019-05-31,22,14,0.0,14.5,5,5,12,03:57 AM,05:24 PM,05:19 AM,08:18 PM,11,18,19,18,17,16,62,0.6,1010,22,10,220,8
2019-06-01,20,14,0.0,13.5,4,4,0,04:26 AM,06:30 PM,05:18 AM,08:19 PM,12,17,18,17,30,53,73,11.6,1009,20,9,287,14
2019-06-02,14,8,0.0,14.5,4,4,0,05:00 AM,07:37 PM,05:18 AM,08:20 PM,4,10,12,10,25,21,60,0.7,1014,14,10,32,13
2019-06-03,18,9,0.0,14.5,4,4,0,05:39 AM,08:44 PM,05:17 AM,08:20 PM,3,12,13,12,21,11,52,0.0,1020,18,10,102,11
2019-06-04,22,12,0.0,14.5,5,5,6,06:26 AM,09:49 PM,05:17 AM,08:21 PM,11,17,18,17,36,42,65,3.5,1014,22,9,208,17
2019-06-05,24,16,0.0,13.5,5,5,13,07:21 AM,10:48 PM,05:17 AM,08:22 PM,15,19,20,19,24,40,81,8.8,1007,24,9,186,12
